ID,standard_name,link
OMIM:618106,"Intellectual developmental disorder, autosomal dominant 58",https://www.omim.org/entry/618106
OMIM:618107,"Osteopetrosis, autosomal dominant 3",https://www.omim.org/entry/618107
OMIM:618108,Immunodeficiency 57,https://www.omim.org/entry/618108
OMIM:618109,"Intellectual developmental disorder, autosomal recessive 65",https://www.omim.org/entry/618109
OMIM:618110,Spermatogenic failure 30,https://www.omim.org/entry/618110
OMIM:618112,Spermatogenic failure 31,https://www.omim.org/entry/618112
OMIM:618113,"Encephalitis/encephalopathy, mild, with reversible myelin vacuolization",https://www.omim.org/entry/618113
OMIM:618114,Liddle syndrome 2,https://www.omim.org/entry/618114
OMIM:618115,Spermatogenic failure 32,https://www.omim.org/entry/618115
OMIM:618116,Bone marrow failure syndrome 4,https://www.omim.org/entry/618116
OMIM:618117,Ovarian dysgenesis 7,https://www.omim.org/entry/618117
OMIM:618120,Mitochondrial complex V (ATP synthase) deficiency nuclear type 5,https://www.omim.org/entry/618120
OMIM:618123,"Polydactyly, postaxial, type A8",https://www.omim.org/entry/618123
OMIM:618124,"Peripheral neuropathy, autosomal recessive, with or without impaired intellectual development",https://www.omim.org/entry/618124
OMIM:618126,Liddle syndrome 3,https://www.omim.org/entry/618126
OMIM:618129,"Muscular dystrophy, limb-girdle, autosomal dominant 4",https://www.omim.org/entry/618129
OMIM:618131,Immunodeficiency 58,https://www.omim.org/entry/618131
OMIM:618135,"Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8",https://www.omim.org/entry/618135
OMIM:618138,"Muscular dystrophy, limb-girdle, autosomal recessive 23",https://www.omim.org/entry/618138
OMIM:618140,"Deafness, autosomal dominant 74",https://www.omim.org/entry/618140
OMIM:618141,"Epileptic encephalopathy, early infantile, 67",https://www.omim.org/entry/618141
OMIM:618142,"Microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome",https://www.omim.org/entry/618142
OMIM:618143,Glycosylphosphatidylinositol biosynthesis defect 18,https://www.omim.org/entry/618143
OMIM:618144,"Usher syndrome, type IV",https://www.omim.org/entry/618144
OMIM:618145,"Deafness, autosomal recessive 111",https://www.omim.org/entry/618145
OMIM:618147,Intellectual developmental disorder with hypertelorism and distinctive facies,https://www.omim.org/entry/618147
OMIM:618148,Extraoral halitosis due to MTO deficiency,https://www.omim.org/entry/618148
OMIM:618149,orofacial cleft 8,https://www.omim.org/entry/618149
OMIM:618150,Saul-Wilson syndrome,https://www.omim.org/entry/618150
OMIM:618152,Spermatogenic failure 33,https://www.omim.org/entry/618152
OMIM:618153,Spermatogenic failure 34,https://www.omim.org/entry/618153
OMIM:618154,Hennekam lymphangiectasia-lymphedema syndrome 3,https://www.omim.org/entry/618154
OMIM:618155,"Ophthalmoplegia, external, with rib and vertebral anomalies",https://www.omim.org/entry/618155
OMIM:618156,Squalene synthase deficiency,https://www.omim.org/entry/618156
OMIM:618157,"Growth hormone deficiency, isolated, type IV",https://www.omim.org/entry/618157
OMIM:618158,"Intellectual developmental disorder with macrocephaly, seizures, and speech delay",https://www.omim.org/entry/618158
OMIM:618160,"Pituitary hormone deficiency, combined or isolated, 7",https://www.omim.org/entry/618160
OMIM:618161,Joubert syndrome 35,https://www.omim.org/entry/618161
OMIM:618162,"Spondyloepimetaphyseal dysplasia, Krakow type",https://www.omim.org/entry/618162
OMIM:618164,"Cardiac, facial, and digital anomalies with developmental delay",https://www.omim.org/entry/618164
OMIM:618165,Bone marrow failure syndrome 5,https://www.omim.org/entry/618165
OMIM:618167,"Osteochondrodysplasia, brachydactyly, and overlapping malformed digits",https://www.omim.org/entry/618167
OMIM:618168,Diarrhea 9,https://www.omim.org/entry/618168
OMIM:618170,"Neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures",https://www.omim.org/entry/618170
OMIM:618173,Retinitis pigmentosa 83,https://www.omim.org/entry/618173
OMIM:618174,"Cortical dysplasia, complex, with other brain malformations 9",https://www.omim.org/entry/618174
OMIM:618175,Warburg-Cinotti syndrome,https://www.omim.org/entry/618175
OMIM:618176,"Nephrotic syndrome, type 17",https://www.omim.org/entry/618176
OMIM:618177,"Nephrotic syndrome, type 18",https://www.omim.org/entry/618177
OMIM:618178,"Nephrotic syndrome, type 19",https://www.omim.org/entry/618178
OMIM:618179,"Microcephaly 24, primary, autosomal recessive",https://www.omim.org/entry/618179
OMIM:618180,"Ectodermal dysplasia 14, hair/tooth type with or without hypohidrosis",https://www.omim.org/entry/618180
OMIM:618182,Orthostatic hypotension 2,https://www.omim.org/entry/618182
OMIM:618183,"Diarrhea 10, protein-losing enteropathy type",https://www.omim.org/entry/618183
OMIM:618184,"Neuropathy, congenital hypomyelinating, 2",https://www.omim.org/entry/618184
OMIM:618185,Periventricular nodular heterotopia 8,https://www.omim.org/entry/618185
OMIM:618186,"Neuropathy, congenital hypomyelinating, 3",https://www.omim.org/entry/618186
OMIM:618187,Ovarian dysgenesis 8,https://www.omim.org/entry/618187
OMIM:618188,"Hyperparathyroidism, transient neonatal",https://www.omim.org/entry/618188
OMIM:618189,"Cardiomyopathy, dilated, 2C",https://www.omim.org/entry/618189
OMIM:618193,Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 2,https://www.omim.org/entry/618193
OMIM:618195,Intellectual developmental disorder and retinitis pigmentosa,https://www.omim.org/entry/618195
OMIM:618196,Capillary malformation-arteriovenous malformation 2,https://www.omim.org/entry/618196
OMIM:618197,"Myasthenic syndrome, congenital, 23, presynaptic",https://www.omim.org/entry/618197
OMIM:618198,"Myasthenic syndrome, congenital, 24, presynaptic",https://www.omim.org/entry/618198
OMIM:618201,"Epileptic encephalopathy, early infantile, 68",https://www.omim.org/entry/618201
OMIM:618204,Immunodeficiency 15A,https://www.omim.org/entry/618204
OMIM:618205,Snijders Blok-Campeau syndrome,https://www.omim.org/entry/618205
OMIM:618213,"Inflammatory bowel disease, immunodeficiency, and encephalopathy",https://www.omim.org/entry/618213
OMIM:618218,Baker-Gordon syndrome,https://www.omim.org/entry/618218
OMIM:618219,"Polydactyly, postaxial, type A9",https://www.omim.org/entry/618219
OMIM:618220,Retinitis pigmentosa 84,https://www.omim.org/entry/618220
OMIM:618221,"Mental retardation, autosomal recessive 66",https://www.omim.org/entry/618221
OMIM:618222,"Mitochondrial complex I deficiency, nuclear type 2",https://www.omim.org/entry/618222
OMIM:618223,Vertebral anomalies and variable endocrine and T-cell dysfunction,https://www.omim.org/entry/618223
OMIM:618224,"Mitochondrial complex I deficiency, nuclear type 3",https://www.omim.org/entry/618224
OMIM:618225,"Mitochondrial complex I deficiency, nuclear type 4",https://www.omim.org/entry/618225
OMIM:618226,"Mitochondrial complex I deficiency, nuclear type 5",https://www.omim.org/entry/618226
OMIM:618228,"Mitochondrial complex I deficiency, nuclear type 6",https://www.omim.org/entry/618228
OMIM:618229,"Mitochondrial complex I deficiency, nuclear type 7",https://www.omim.org/entry/618229
OMIM:618230,"Mitochondrial complex I deficiency, nuclear type 8",https://www.omim.org/entry/618230
OMIM:618231,Epidermodysplasia verruciformis 2,https://www.omim.org/entry/618231
OMIM:618232,"Mitochondrial complex I deficiency, nuclear type 9",https://www.omim.org/entry/618232
OMIM:618233,"Mitochondrial complex I deficiency, nuclear type 10",https://www.omim.org/entry/618233
OMIM:618234,"Mitochondrial complex I deficiency, nuclear type 11",https://www.omim.org/entry/618234
OMIM:618235,"Mitochondrial complex I deficiency, nuclear type 13",https://www.omim.org/entry/618235
OMIM:618236,"Mitochondrial complex I deficiency, nuclear type 14",https://www.omim.org/entry/618236
OMIM:618237,"Mitochondrial complex I deficiency, nuclear type 15",https://www.omim.org/entry/618237
OMIM:618238,"Mitochondrial complex I deficiency, nuclear type 16",https://www.omim.org/entry/618238
OMIM:618239,"Mitochondrial complex I deficiency, nuclear type 17",https://www.omim.org/entry/618239
OMIM:618240,"Mitochondrial complex I deficiency, nuclear type 18",https://www.omim.org/entry/618240
OMIM:618241,"Mitochondrial complex I deficiency, nuclear type 19",https://www.omim.org/entry/618241
OMIM:618242,"Mitochondrial complex I deficiency, nuclear type 21",https://www.omim.org/entry/618242
OMIM:618243,"Mitochondrial complex I deficiency, nuclear type 22",https://www.omim.org/entry/618243
OMIM:618244,"Mitochondrial complex I deficiency, nuclear type 23",https://www.omim.org/entry/618244
OMIM:618245,"Mitochondrial complex I deficiency, nuclear type 24",https://www.omim.org/entry/618245
OMIM:618246,"Mitochondrial complex I deficiency, nuclear type 25",https://www.omim.org/entry/618246
OMIM:618247,"Mitochondrial complex I deficiency, nuclear type 26",https://www.omim.org/entry/618247
OMIM:618248,"Mitochondrial complex I deficiency, nuclear type 27",https://www.omim.org/entry/618248
OMIM:618249,"Mitochondrial complex I deficiency, nuclear type 28",https://www.omim.org/entry/618249
OMIM:618250,"Mitochondrial complex I deficiency, nuclear type 29",https://www.omim.org/entry/618250
OMIM:618251,"Mitochondrial complex I deficiency, nuclear type 31",https://www.omim.org/entry/618251
OMIM:618252,"Mitochondrial complex I deficiency, nuclear type 32",https://www.omim.org/entry/618252
OMIM:618253,"Mitochondrial complex I deficiency, nuclear type 33",https://www.omim.org/entry/618253
OMIM:618254,"Ciliary dyskinesia, primary, 39",https://www.omim.org/entry/618254
OMIM:618257,"Deafness, autosomal recessive 112",https://www.omim.org/entry/618257
OMIM:618261,Lymphoproliferative syndrome 3,https://www.omim.org/entry/618261
OMIM:618264,Mirror movements 4,https://www.omim.org/entry/618264
OMIM:618265,"Arthrogryposis, cleft palate, craniosynostosis, and impaired intellectual development",https://www.omim.org/entry/618265
OMIM:618266,"Pontocerebellar hypoplasia, type 12",https://www.omim.org/entry/618266
OMIM:618267,"Epidermodysplasia verruciformis, susceptibility to, 3",https://www.omim.org/entry/618267
OMIM:618268,Trichohepatoneurodevelopmental syndrome,https://www.omim.org/entry/618268
OMIM:618270,Congenital anomalies of kidney and urinary tract 3,https://www.omim.org/entry/618270
OMIM:618272,"Global developmental delay, lung cysts, overgrowth, and wilms tumor",https://www.omim.org/entry/618272
OMIM:618273,Mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations,https://www.omim.org/entry/618273
OMIM:618275,Hypotrichosis 14,https://www.omim.org/entry/618275
OMIM:618276,"Neurodegeneration, childhood-onset, with cerebellar atrophy",https://www.omim.org/entry/618276
OMIM:618278,"Fibrosis, neurodegeneration, and cerebral angiomatosis",https://www.omim.org/entry/618278
OMIM:618279,"Charcot-Marie-Tooth disease, demyelinating, type 1G",https://www.omim.org/entry/618279
OMIM:618280,Cardiac-Urogenital syndrome,https://www.omim.org/entry/618280
OMIM:618282,"Hyper-IgE recurrent infection syndrome 3, autosomal recessive",https://www.omim.org/entry/618282
OMIM:618283,Visual impairment and progressive phthisis bulbi,https://www.omim.org/entry/618283
OMIM:618284,"Microcephaly, cataracts, impaired intellectual development, and dystonia with abnormal striatum",https://www.omim.org/entry/618284
OMIM:618285,Developmental and epileptic encephalopathy 69,https://www.omim.org/entry/618285
OMIM:618286,"Macrocephaly, acquired, with impaired intellectual development",https://www.omim.org/entry/618286
OMIM:618287,"Autoinflammatory disease, familial, Behcet-like-3",https://www.omim.org/entry/618287
OMIM:618291,"Spinal muscular atrophy, lower extremity-predominant, 2B, autosomal dominant",https://www.omim.org/entry/618291
OMIM:618292,"Neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia",https://www.omim.org/entry/618292
OMIM:618295,"Intellectual developmental disorder, autosomal recessive 67",https://www.omim.org/entry/618295
OMIM:618298,Developmental and epileptic encephalopathy 70,https://www.omim.org/entry/618298
OMIM:618300,"Ciliary dyskinesia, primary, 40",https://www.omim.org/entry/618300
OMIM:618302,"Intellectual developmental disorder, autosomal recessive 68",https://www.omim.org/entry/618302
OMIM:618307,"Epidermodysplasia verruciformis, susceptibility to, 4",https://www.omim.org/entry/618307
OMIM:618309,"Epidermodysplasia verruciformis, susceptibility to, 5",https://www.omim.org/entry/618309
OMIM:618310,Diamond-Blackfan anemia 18,https://www.omim.org/entry/618310
OMIM:618312,Diamond-Blackfan anemia 19,https://www.omim.org/entry/618312
OMIM:618313,Diamond-Blackfan anemia 20,https://www.omim.org/entry/618313
OMIM:618314,"Hypomagnesemia, seizures, and mental retardation 2",https://www.omim.org/entry/618314
OMIM:618316,Intellectual developmental disorder with cardiac defects and dysmorphic facies,https://www.omim.org/entry/618316
OMIM:618317,"Basal ganglia calcification, idiopathic, 7, autosomal recessive",https://www.omim.org/entry/618317
OMIM:618321,"Encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 2",https://www.omim.org/entry/618321
OMIM:618323,"Myasthenic syndrome, congenital, 25, presynaptic",https://www.omim.org/entry/618323
OMIM:618324,Congenital disorder of glycosylation with defective fucosylation 2,https://www.omim.org/entry/618324
OMIM:618325,Lissencephaly 9 with complex brainstem malformation,https://www.omim.org/entry/618325
OMIM:618328,"Epileptic encephalopathy, early infantile, 71",https://www.omim.org/entry/618328
OMIM:618329,Combined oxidative phosphorylation deficiency 37,https://www.omim.org/entry/618329
OMIM:618330,Global developmental delay with or without impaired intellectual development,https://www.omim.org/entry/618330
OMIM:618331,"Encephalopathy, progressive, early-onset, with episodic rhabdomyolysis",https://www.omim.org/entry/618331
OMIM:618332,Menke-Hennekam syndrome 1,https://www.omim.org/entry/618332
OMIM:618333,Menke-Hennekam syndrome 2,https://www.omim.org/entry/618333
OMIM:618336,"Intrauterine growth retardation, metaphyseal dysplasia, adrenal hypoplasia congenita, genital anomalies, and immunodeficiency",https://www.omim.org/entry/618336
OMIM:618339,"Infantile cataract, skin abnormalities, glutamate excess, and impaired intellectual development",https://www.omim.org/entry/618339
OMIM:618341,Spermatogenic failure 35,https://www.omim.org/entry/618341
OMIM:618342,"Intellectual developmental disorder with abnormal behavior, microcephaly, and short stature",https://www.omim.org/entry/618342
OMIM:618343,Polymicrogyria with or without vascular-type EDS,https://www.omim.org/entry/618343
OMIM:618345,Retinitis pigmentosa 85,https://www.omim.org/entry/618345
OMIM:618346,"Microcephaly, growth deficiency, seizures, and brain malformations",https://www.omim.org/entry/618346
OMIM:618347,Galloway-Mowat syndrome 6,https://www.omim.org/entry/618347
OMIM:618348,Galloway-Mowat syndrome 7,https://www.omim.org/entry/618348
